VARIABLE,TABLA,TABLA INSUMO
MAX_VENC89_GBN_OP_ACC                ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_GBN_PQ_OP_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_GBN_CS_OP_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_GBN_LSG_OP_ACC            ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_GBN_R_OP_ACC              ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_GBN_CF_OP_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_GBN_OTHER_OP_ACC          ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_BRG_OP_ACC                ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_BRG_PQ_OP_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_BRG_CS_OP_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_BRG_LSG_OP_ACC            ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_BRG_R_OP_ACC              ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_BRG_CF_OP_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_BRG_OTHER_OP_ACC          ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_BRG_LSE_OP_ACC            ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_BRG_LSE_PQ_OP_ACC         ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_BRG_LSE_CS_OP_ACC         ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_BRG_LSE_LSG_OP_ACC        ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_BRG_LSE_R_OP_ACC          ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_BRG_LSE_CF_OP_ACC         ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC89_BRG_LSE_OTHER_OP_ACC      ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_OP_ACC                    ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_BK_OP_ACC                 ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_BK_PQ_OP_ACC              ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_BK_CS_OP_ACC              ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_BK_LSG_OP_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_BK_R_OP_ACC               ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_BK_CF_OP_ACC              ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_BK_OTHER_OP_ACC           ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_LSE_OP_ACC                ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_LSE_PQ_OP_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_LSE_CS_OP_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_LSE_LSG_OP_ACC            ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_LSE_R_OP_ACC              ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_LSE_CF_OP_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_LSE_OTHER_OP_ACC          ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_UN_CRE_OP_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_UN_CRE_PQ_OP_ACC          ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_UN_CRE_CS_OP_ACC          ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_UN_CRE_LSG_OP_ACC         ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_UN_CRE_R_OP_ACC           ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_UN_CRE_CF_OP_ACC          ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_UN_CRE_OTHER_OP_ACC       ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_OTHER_FIN_OP_ACC          ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_OTHER_FIN_PQ_OP_ACC       ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_OTHER_FIN_CS_OP_ACC       ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_OTHER_FIN_LSG_OP_ACC      ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_OTHER_FIN_R_OP_ACC        ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_OTHER_FIN_CF_OP_ACC       ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_OTHER_FIN_OTHER_OP_ACC    ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_GBN_OP_ACC                ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_GBN_PQ_OP_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_GBN_CS_OP_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_GBN_LSG_OP_ACC            ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_GBN_R_OP_ACC              ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_GBN_CF_OP_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_GBN_OTHER_OP_ACC          ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_BRG_OP_ACC                ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_BRG_PQ_OP_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_BRG_CS_OP_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_BRG_LSG_OP_ACC            ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_BRG_R_OP_ACC              ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_BRG_CF_OP_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_BRG_OTHER_OP_ACC          ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_BRG_LSE_OP_ACC            ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_BRG_LSE_PQ_OP_ACC         ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_BRG_LSE_CS_OP_ACC         ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_BRG_LSE_LSG_OP_ACC        ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_BRG_LSE_R_OP_ACC          ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_BRG_LSE_CF_OP_ACC         ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
AVG_VENC89_BRG_LSE_OTHER_OP_ACC      ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC119_OP_ACC                   ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC119_BK_OP_ACC                ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC119_BK_PQ_OP_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC119_BK_CS_OP_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC119_BK_LSG_OP_ACC            ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC119_BK_R_OP_ACC              ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC119_BK_CF_OP_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC119_BK_OTHER_OP_ACC          ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC119_LSE_OP_ACC               ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC119_LSE_PQ_OP_ACC            ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC119_LSE_CS_OP_ACC            ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC119_LSE_LSG_OP_ACC           ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC119_LSE_R_OP_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC119_LSE_CF_OP_ACC            ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC119_LSE_OTHER_OP_ACC         ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC119_UN_CRE_OP_ACC            ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC119_UN_CRE_PQ_OP_ACC         ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC119_UN_CRE_CS_OP_ACC         ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC119_UN_CRE_LSG_OP_ACC        ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC119_UN_CRE_R_OP_ACC          ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC119_UN_CRE_CF_OP_ACC         ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC119_UN_CRE_OTHER_OP_ACC      ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC119_OTHER_FIN_OP_ACC         ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC119_OTHER_FIN_PQ_OP_ACC      ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC119_OTHER_FIN_CS_OP_ACC      ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC119_OTHER_FIN_LSG_OP_ACC     ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC119_OTHER_FIN_R_OP_ACC       ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC119_OTHER_FIN_CF_OP_ACC      ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC119_OTHER_FIN_OTHER_OP_ACC   ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC119_GBN_OP_ACC               ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC119_GBN_PQ_OP_ACC            ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC119_GBN_CS_OP_ACC            ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC119_GBN_LSG_OP_ACC           ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC119_GBN_R_OP_ACC             ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC119_GBN_CF_OP_ACC            ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC119_GBN_OTHER_OP_ACC         ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
MAX_VENC119_BRG_OP_ACC               ,dbriskdatamart.MZM_MCV_VAR_CR_OP_ACC_10__${FECHA_CALIFICACION}, MZM_MCV_CREDITOS_ACTIVOS__${FECHA_CALIFICACION} / tbl_burocalificapm_recurrente
